Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Hi there, final warning. Failure to respond will hold your account. Immediate action is required to avoid penalty. Your case will be referred to court if unresolved.

Keywords: restrict forfeit criminal fine

Sincerely,
Alex Martinez",Phishing Email,yes,yes,"Uses urgent, threatening language (""final warning,"" ""hold your account,"" ""penalty,"" ""referred to court"") and is generic, designed to create fear and prompt immediate, unthinking action.",95
"Attention, your account has been restricted. Use the secure link to reset password and restore access. Enter your username and password to continue.

Keywords: recovery key two factor recover account passcode change password

Risk Operations,
Morgan Kim",Phishing Email,yes,yes,"Creates urgency/fear (""account restricted""), directs user to ""secure link"" (implied malicious link), and requests credentials.",100
"Hi there, this is the lawyer compliance team. There are policy violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: attorney apple

Compliance Team,
Jordan Garcia",Phishing Email,yes,yes,"Generic sender, vague threat (""policy violations""), creates urgency/fear (""suspension""), and demands immediate action.",95
"Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: update, no-reply, sensitive, go to

Compliance Team,
Riley Garcia",Phishing Email,yes,yes,"Generic greeting, urgent call to click a link/open an attachment for an unspecified ""update.""",95
"Account holder, this is the google accounts team. There are policy concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: security police lawyer customs

Risk Operations,
Cameron Kim",Phishing Email,yes,yes,"Generic salutation, vague threat of suspension, and demand for immediate action are classic phishing tactics.",98
"Dear user, this is an act now notice regarding your account. Your access will expire within 24 hours. To avoid interruption, act now. This offer is time sensitive and ends soon. Follow the instructions immediately.

Keywords: expires soon hurry

IT Desk,
Taylor Martinez",Phishing Email,yes,yes,"Uses generic salutation, creates false urgency/threats (""expire within 24 hours,"" ""act now""), and pressures immediate action.",95
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: security software, support team, virus, maintenance, connection

Support Desk,
Jamie Martinez",Phishing Email,yes,yes,"Generic greeting, urgent tone about malware, and instructing to install a security patch from an unsolicited link are common phishing tactics.",95
"Subject: Onboarding checklist

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Thanks for reviewing the document.

Best,
Sam Patel",Safe Email,no,no,"No common phishing indicators such as suspicious links, urgent requests, or demands for personal info are present. It reads like a normal work update.",95
"Subject: Invoice confirmation

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Casey Lee",Safe Email,yes,no,"Subject (""Invoice confirmation"") doesn't match body content (""updated agenda""), a common phishing tactic to trick recipients into opening or clicking a malicious link/attachment implied to be ""included below"".",90
"Hi there, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: ran into, unusual, stolen, transfer back

Support Desk,
Avery Wong",Phishing Email,yes,yes,"The email uses social engineering (false familiarity, urgency, and distress) to solicit an emergency loan.",100
"Subject: Welcome aboard

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Jamie Brown",Safe Email,no,no,"The email uses professional language, does not request sensitive information, and contains no direct links or attachments. It appears to be a standard business communication.",90
"Subject: Classroom logistics

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Jordan Patel",Safe Email,yes,no,"Uses social engineering (urgency, business context) to prompt opening a potentially malicious attachment.",85
