Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,no,no,"It's a routine workplace message about an attached report; no obvious red flags (no links, no requests for sensitive info).",65
"Hello Drew, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"It appears to be a routine project update with no urgent language or requests for sensitive information, links, or credentials.",85
"Hi Morgan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Neutral, professional reminder; lacks suspicious cues, links, or requests for credentials.",85
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"It's a generic newsletter greeting with no links, attachments, or requests for sensitive data; nothing indicates phishing.",70
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,Generic welcome message with no requests for credentials or suspicious links; insufficient evidence of phishing.,60
"Hi Jane, please find the attached report for this month's performance review.",Safe Email,no,no,"The content is a standard internal email asking to review an attached report; no links, credential requests, or explicit urgency.",70
"Dear Sam, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"Lacks obvious phishing cues (no credential requests, no suspicious links); could be legitimate.",50
"Hi Taylor, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It appears to be a normal networking outreach to set up a meeting; no links, no requests for sensitive information, and no urgency.",75
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It is a typical, harmless follow-up networking email with no suspicious requests, links, or attachments.",85
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attachment; lacks verifiable sender/details—common phishing tactic.,75
"Hello Alex, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,No obvious phishing cues; it's a simple internal status update with no requests for credentials or sensitive data.,85
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"A simple project reminder with no links, requests for credentials, or urgent actions; lacks typical phishing cues.",85
"Dear Drew, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"No obvious phishing indicators (no links or credential requests); resembles a standard renewal notice and includes the recipient name. However, spoofing is still possible.",60
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"It's a generic meeting reminder with no links, attachments, or requests for sensitive data.",90
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"Content is generic and lacks suspicious requests, links, or urgency.",60
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Uses urgent renewal language and lacks personalization or verifiable sender details.,70
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"It uses a generic alert asking to log in to review transactions, a common phishing tactic; lacks personalization.",78
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"The email uses urgency and a ""Click here"" link to access a secure message, a common phishing tactic; legitimate banks usually direct you to log in via the official site/app, not through an email link.",80
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"Generic welcome message; no requests for personal info, credentials, or suspicious links present.",65
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgency to renew without verifiable sender or account details; a common phishing lure.,70
"Dear Jane, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,It is a generic webinar invitation with a legitimate-looking call to action and no request for sensitive information or suspicious links in the provided content.,70
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"The message is a typical professional note about attached minutes, with no suspicious links or requests for sensitive data.",75
