Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Hi Jordan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a normal, social follow-up email without any typical phishing indicators like suspicious links, requests for sensitive data, or unusual urgency.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and demands updating sensitive billing information, a common tactic to trick users into clicking malicious links and entering data.",95
"Dear Alex, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, claims account compromise, and asks to click a link immediately to reset password without specifying the service.",95
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic, creates urgency, implies an attachment which is a common vector for malware or fraudulent invoices.",95
"Hi Drew, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a simple project deadline reminder with no suspicious links, requests for sensitive information, or unusual urgency.",95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,"The email mentions an attachment, which is a common vector for phishing or malware delivery, especially if the email is unexpected or from an unknown sender.",80
"Dear Morgan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The content is a standard, benign transactional message without any typical phishing indicators like requests for personal information, suspicious links (none provided), or urgent threats.",90
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"Content is a generic newsletter welcome, lacking typical phishing indicators like requests for personal info, suspicious links, or urgency.",100
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic invoice, creates urgency, common tactic for distributing malware or directing to fraudulent payments.",90
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a social invitation, not requesting sensitive information or clicking suspicious links.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and requests sensitive billing information without specifying the service, a common phishing tactic.",90
"Dear Taylor, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"This is a common phishing lure, often used to prompt recipients to click a malicious link (e.g., to ""cancel"" or ""review"" the subscription) which isn't included in this snippet.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency, requests sensitive billing information, and lacks specific service details, common for phishing.",95
"Hi Chris, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Standard work reminder with no suspicious links, requests for sensitive information, or unusual urgency.",95
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgency and a threat of service interruption to prompt action, a common phishing tactic.",90
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency, implies service interruption, and requests sensitive billing information, typical of phishing attempts to steal data.",95
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a generic project reminder with no suspicious links, attachments, unusual requests, or pressure tactics.",95
"Hi Chris, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a simple project reminder with no suspicious links, attachments, or unusual requests.",95
